Time,P_messy,numstations,sum2res,sumres,sumerr,SCR_P_messy,int_P_messy,P,SCR_P,int_P
26-Feb-2015,1950943.22574364,9,0.000529975997652395,0.0967277202625221,0.743037379827005,-5185580.71662676,0,4480847.05750793,1851918.10830664,0
27-Feb-2015,1983191.62373838,9,0.00032901135911812,0.0758524036643206,0.698127948027423,-5338903.62924839,0,4513095.45550268,1698595.195685,0
28-Feb-2015,1989292.18287843,9,0.000247472352338083,0.0609835705408059,0.793441115020057,-5246756.96816538,0,4519196.01464273,1790741.85676802,0
01-Mar-2015,1844904.27552491,9,0.000114896245281278,0.0402746837616361,0.746898177768225,-5206249.32106424,0,4374808.1072892,1831249.50386915,0
02-Mar-2015,1722188.5620421,9,0.000195502034293125,0.057878348227637,0.73011782854559,-5093712.72311034,0,4252092.3938064,1943786.10182305,0
03-Mar-2015,1651696.02832314,9,0.000214925637762931,0.0594397437091119,0.58119912457973,-5186231.50131133,0,4181599.86008743,1851267.32362206,0
04-Mar-2015,1611776.93162293,9,0.000202422573994922,0.0651839730724339,0.926455607382136,-5215241.27211422,0,4141680.76338723,1822257.55281917,0
05-Mar-2015,1581775.5274919,9,0.000352745494681533,0.0832379221087755,0.818119444974738,-5115830.81815862,0,4111679.35925619,1921668.00677478,0
06-Mar-2015,1600337.13909388,9,8.76721381704266e-05,0.0349205408215957,0.662632855263892,-5054361.82615976,0,4130240.97085818,1983136.99877364,0
07-Mar-2015,1748380.8406096,9,0.000138301823065499,0.0519923746206091,0.725459627269988,-5181091.50113521,0,4278284.6723739,1856407.32379818,0
08-Mar-2015,1766595.55712906,9,0.00031467617877504,0.0699639460733793,0.953876663874864,-5160031.57400688,0,4296499.38889336,1877467.25092652,0
09-Mar-2015,1798196.69253801,9,0.000215517882922672,0.0549263730718959,0.975890986862526,-5219542.26564679,0,4328100.52430231,1817956.5592866,0
10-Mar-2015,1761061.07560713,9,0.000138559019642543,0.0510858090798337,0.651423912591255,-5078685.58987919,0,4290964.90737142,1958813.2350542,0
11-Mar-2015,1814366.9228811,9,0.000267260919594819,0.071476756877617,0.777505049253442,-5238316.55896068,0,4344270.7546454,1799182.26597271,0
12-Mar-2015,1826531.48302881,9,0.000145846134020212,0.0463232485210637,0.770161915678202,-5161999.38606881,0,4356435.31479311,1875499.43886459,0
13-Mar-2015,1893049.32861741,9,0.000185627454210263,0.0530649755738138,0.59946428276212,-5068751.14698823,0,4422953.16038171,1968747.67794516,0
14-Mar-2015,1776370.75060881,9,0.000136520531589321,0.0489173586367222,0.532104876774771,-5150995.36917865,0,4306274.5823731,1886503.45575474,0
15-Mar-2015,1774580.85616512,9,0.000127025027058438,0.039761969230537,0.860725973711809,-5187045.57614891,0,4304484.68792941,1850453.24878448,0
16-Mar-2015,1808613.49747351,9,0.000210464452999293,0.0587252637906878,0.651723041091241,-5081108.09566306,0,4338517.32923781,1956390.72927033,0
17-Mar-2015,1835872.24089618,9,7.47345830945695e-05,0.0289526249692151,0.942740296877516,-5113448.1480554,0,4365776.07266047,1924050.67687799,0
18-Mar-2015,1752004.58789518,9,0.000149618090188513,0.0557516884871802,0.709681895236676,-5151515.99103256,0,4281908.41965947,1885982.83390083,0
19-Mar-2015,1786938.23888257,9,8.21217302579384e-05,0.0361291783852753,0.869707886450232,-5143246.2608539,0,4316842.07064686,1894252.56407949,0
20-Mar-2015,1830685.71095164,9,0.000141356061647625,0.0499858573347647,0.953976343719008,-5136729.73823694,0,4360589.54271593,1900769.08669645,0
21-Mar-2015,1713813.70405576,9,0.000140051691507245,0.0508648219714483,0.711554526953155,-5187896.65517301,0,4243717.53582005,1849602.16976038,0
22-Mar-2015,1683300.78364281,9,0.000118596459037696,0.0465010000290481,0.974166709355376,-5159253.16427494,0,4213204.6154071,1878245.66065845,0
23-Mar-2015,1809738.68232837,9,0.000132330879941646,0.0472482268370912,0.983187330242263,-5154287.49110484,0,4339642.51409267,1883211.33382855,0
24-Mar-2015,1840580.37918405,9,8.21321690370102e-05,0.0374448306321263,1.00559989149286,-5154340.88663815,0,4370484.21094835,1883157.93829525,0
25-Mar-2015,2020522.99370935,9,0.000225509680360885,0.0566187284023124,0.69569015569428,-5271515.92683801,0,4550426.82547364,1765982.89809539,0
26-Mar-2015,1913152.99648602,9,0.000393455464543529,0.0791638822120077,0.976344665098011,-5218104.60219633,0,4443056.82825032,1819394.22273706,0
27-Mar-2015,1882797.96283946,9,0.000160208560619796,0.0480261447631713,1.01895766396358,-5219344.0800603,0,4412701.79460376,1818154.7448731,0
28-Mar-2015,1952504.41967079,9,0.000240240416082159,0.0633226822169964,1.06204653202234,-5219378.73595611,0,4482408.25143509,1818120.08897728,0
29-Mar-2015,2046265.36350714,9,0.000205367710859707,0.0568714845769259,0.949274918767012,-5214848.81575015,0,4576169.19527144,1822650.00918324,0
30-Mar-2015,1906486.29761549,9,0.000321558044338536,0.0726091920273859,1.17012044518475,-5208247.13082425,0,4436390.12937978,1829251.69410915,0
31-Mar-2015,1936821.670776,9,0.000293052529025926,0.0729630121541124,0.928459592585746,-5140187.76752007,0,4466725.50254029,1897311.05741332,0
