#reqtime=1732320360.978,2024-11-23 00:06:00.978,UTC
#URL=http://hvointernal.wr.usgs.gov/valve3//valve3.jsp?&a=rawData&o=csv&tz=UTC&w=900&h=780&n=1&x.0=75&y.0=20&w.0=750&h.0=240&mh.0=900&chCnt.0=1&src.0=hvo_def_gps&st.0=20060101000000000&et.0=20241120235959999&lg.0=true&ch.0=360&dataTypes.0=1104.7235723519698&plotType.0=ts&rk.0=9&ds.0=None&dsInt.0=&sdt.0=&ct.0=2&bl.0=[none]&linetype.0=o&ysLMin.0=&ysLMax.0=&despike_period.0=&filter_arg1.0=&filter_arg2.0=&despike.0=F&detrend.0=F&dmo_fl.0=0&filter_arg3.0=&dmo_arithmetic.0=None&dmo_arithmetic_value.0=&dmo_db.0=1&debias_period.0=&east.0=T&north.0=T&up.0=T&length.0=F&v_hs.0=T&v_vs.0=F&v_se.0=T&displacementBeforeStartTime.0=&displacementBeforeEndTime.0=&displacementBeforeModel.0=m&displacementAfterStartTime.0=&displacementAfterEndTime.0=&displacementAfterModel.0=m&d_hs.0=T&d_vs.0=F&d_se.0=T&plotSeparately.0=true
#source=hvo_def_gps
#st= 189345600.000, et= 785419199.999, chCnt=1
Epoch,Date,OUTL_east,OUTL_north,OUTL_up
1306238400.000,2011-05-24 12:00:00,        -0.243791,         0.096585,         0.233490
1306324800.000,2011-05-25 12:00:00,        -0.239240,         0.094555,         0.230208
1306411200.000,2011-05-26 12:00:00,        -0.240267,         0.094035,         0.225714
1306497600.000,2011-05-27 12:00:00,        -0.236730,         0.093646,         0.230792
1306584000.000,2011-05-28 12:00:00,        -0.239864,         0.092816,         0.242947
1306670400.000,2011-05-29 12:00:00,        -0.240710,         0.097620,         0.234245
1306756800.000,2011-05-30 12:00:00,        -0.239731,         0.095203,         0.233964
1306843200.000,2011-05-31 12:00:00,        -0.241041,         0.096155,         0.230929
1306929600.000,2011-06-01 12:00:00,        -0.240990,         0.093061,         0.229239
1307016000.000,2011-06-02 12:00:00,        -0.241998,         0.093381,         0.227413
1307102400.000,2011-06-03 12:00:00,        -0.240788,         0.093659,         0.230737
1307188800.000,2011-06-04 12:00:00,        -0.240611,         0.093272,         0.233853
1307275200.000,2011-06-05 12:00:00,        -0.241699,         0.095261,         0.242047
1307361600.000,2011-06-06 12:00:00,        -0.240483,         0.094819,         0.235738
1307448000.000,2011-06-07 12:00:00,        -0.239160,         0.094491,         0.230121
1307534400.000,2011-06-08 12:00:00,        -0.240122,         0.095125,         0.236838
1307620800.000,2011-06-09 12:00:00,        -0.240097,         0.092692,         0.238381
1307707200.000,2011-06-10 12:00:00,        -0.242484,         0.092373,         0.234377
1307793600.000,2011-06-11 12:00:00,        -0.241678,         0.091313,         0.232501
1307880000.000,2011-06-12 12:00:00,        -0.242313,         0.091628,         0.236871
1307966400.000,2011-06-13 12:00:00,        -0.238159,         0.093214,         0.223232
1308052800.000,2011-06-14 12:00:00,        -0.241152,         0.093799,         0.226266
1308139200.000,2011-06-15 12:00:00,        -0.242030,         0.086083,         0.246102
1308225600.000,2011-06-16 12:00:00,        -0.238671,         0.089561,         0.246435
1308312000.000,2011-06-17 12:00:00,        -0.235389,         0.089978,         0.237842
1308398400.000,2011-06-18 12:00:00,        -0.239922,         0.088165,         0.231262
1308484800.000,2011-06-19 12:00:00,        -0.240418,         0.088216,         0.234046
1308571200.000,2011-06-20 12:00:00,        -0.239375,         0.088063,         0.235643
1308657600.000,2011-06-21 12:00:00,        -0.237838,         0.090622,         0.229235
1308744000.000,2011-06-22 12:00:00,        -0.239407,         0.090830,         0.229824
1308916800.000,2011-06-24 12:00:00,        -0.240560,         0.084893,         0.232930
1309003200.000,2011-06-25 12:00:00,        -0.236948,         0.084047,         0.249133
1309089600.000,2011-06-26 12:00:00,        -0.237692,         0.079835,         0.249137
1309176000.000,2011-06-27 12:00:00,        -0.240739,         0.091248,         0.243046
1309262400.000,2011-06-28 12:00:00,        -0.241160,         0.085961,         0.241165
1309348800.000,2011-06-29 12:00:00,        -0.238764,         0.086366,         0.228770
1309435200.000,2011-06-30 12:00:00,        -0.236478,         0.083175,         0.234822
1309521600.000,2011-07-01 12:00:00,        -0.241530,         0.082864,         0.239469
1309608000.000,2011-07-02 12:00:00,        -0.240804,         0.081300,         0.246601
1309694400.000,2011-07-03 12:00:00,        -0.238668,         0.083728,         0.248215
1309780800.000,2011-07-04 12:00:00,        -0.237491,         0.085451,         0.236368
1309867200.000,2011-07-05 12:00:00,        -0.240142,         0.080574,         0.248811
1309953600.000,2011-07-06 12:00:00,        -0.242059,         0.082757,         0.232312
1310040000.000,2011-07-07 12:00:00,        -0.237858,         0.084243,         0.231627
1310126400.000,2011-07-08 12:00:00,        -0.229291,         0.078550,         0.240500
1310212800.000,2011-07-09 12:00:00,        -0.238665,         0.079063,         0.241928
1310299200.000,2011-07-10 12:00:00,        -0.233736,         0.081152,         0.249027
1310385600.000,2011-07-11 12:00:00,        -0.239072,         0.081156,         0.238510
1310472000.000,2011-07-12 12:00:00,        -0.240099,         0.079968,         0.235779
1310558400.000,2011-07-13 12:00:00,        -0.238784,         0.076986,         0.242890
1310644800.000,2011-07-14 12:00:00,        -0.239384,         0.077706,         0.234199
1310731200.000,2011-07-15 12:00:00,        -0.240517,         0.077878,         0.250596
1310817600.000,2011-07-16 12:00:00,        -0.243992,         0.073496,         0.251866
1310904000.000,2011-07-17 12:00:00,        -0.245397,         0.076652,         0.260068
1310990400.000,2011-07-18 12:00:00,        -0.245562,         0.074363,         0.247252
1311076800.000,2011-07-19 12:00:00,        -0.240409,         0.075034,         0.239175
1311163200.000,2011-07-20 12:00:00,        -0.244193,         0.074133,         0.243449
1311249600.000,2011-07-21 12:00:00,        -0.244061,         0.075894,         0.244154
1311336000.000,2011-07-22 12:00:00,        -0.244678,         0.072208,         0.250796
1311422400.000,2011-07-23 12:00:00,        -0.244940,         0.072467,         0.242180
1311508800.000,2011-07-24 12:00:00,        -0.241791,         0.074056,         0.234658
1311595200.000,2011-07-25 12:00:00,        -0.243530,         0.071509,         0.254034
1311681600.000,2011-07-26 12:00:00,        -0.243828,         0.070120,         0.259195
1311768000.000,2011-07-27 12:00:00,        -0.241497,         0.074040,         0.252368
1311854400.000,2011-07-28 12:00:00,        -0.243809,         0.070140,         0.252779
1311940800.000,2011-07-29 12:00:00,        -0.244759,         0.070272,         0.249363
1312027200.000,2011-07-30 12:00:00,        -0.245301,         0.072475,         0.252777
1312113600.000,2011-07-31 12:00:00,        -0.245727,         0.070545,         0.258017
1312200000.000,2011-08-01 12:00:00,        -0.245038,         0.070972,         0.260755
1312286400.000,2011-08-02 12:00:00,        -0.245804,         0.072315,         0.248245
1312372800.000,2011-08-03 12:00:00,        -0.249886,         0.069690,         0.253577
1312459200.000,2011-08-04 12:00:00,        -0.247012,         0.069465,         0.249912
1312545600.000,2011-08-05 12:00:00,        -0.246186,         0.070525,         0.240632
1312632000.000,2011-08-06 12:00:00,        -0.250298,         0.069750,         0.267484
1312718400.000,2011-08-07 12:00:00,        -0.245757,         0.079084,         0.255869
1312804800.000,2011-08-08 12:00:00,        -0.243350,         0.081560,         0.256529
1312891200.000,2011-08-09 12:00:00,        -0.243839,         0.086379,         0.244397
1312977600.000,2011-08-10 12:00:00,        -0.241727,         0.084578,         0.238813
1313064000.000,2011-08-11 12:00:00,        -0.245575,         0.084867,         0.262330
1313150400.000,2011-08-12 12:00:00,        -0.244018,         0.086751,         0.269372
1313236800.000,2011-08-13 12:00:00,        -0.246721,         0.088199,         0.248766
1313323200.000,2011-08-14 12:00:00,        -0.243101,         0.083889,         0.251305
1313409600.000,2011-08-15 12:00:00,        -0.247686,         0.081064,         0.253976
1313496000.000,2011-08-16 12:00:00,        -0.246142,         0.088481,         0.249853
1313582400.000,2011-08-17 12:00:00,        -0.244701,         0.087898,         0.239485
1313668800.000,2011-08-18 12:00:00,        -0.243904,         0.089370,         0.240055
1313755200.000,2011-08-19 12:00:00,        -0.243717,         0.085046,         0.251581
1313841600.000,2011-08-20 12:00:00,        -0.247333,         0.083439,         0.243824
1313928000.000,2011-08-21 12:00:00,        -0.244437,         0.082864,         0.245419
1314014400.000,2011-08-22 12:00:00,        -0.241840,         0.082667,         0.246244
1314100800.000,2011-08-23 12:00:00,        -0.240040,         0.079789,         0.244103
1314187200.000,2011-08-24 12:00:00,        -0.244332,         0.079912,         0.243672
1314273600.000,2011-08-25 12:00:00,        -0.241398,         0.079508,         0.249573
1314360000.000,2011-08-26 12:00:00,        -0.244695,         0.076964,         0.240897
1314446400.000,2011-08-27 12:00:00,        -0.245675,         0.080202,         0.238573
1314532800.000,2011-08-28 12:00:00,        -0.242353,         0.081278,         0.243033
1314619200.000,2011-08-29 12:00:00,        -0.243720,         0.081802,         0.244835
1314705600.000,2011-08-30 12:00:00,        -0.245549,         0.082212,         0.242720
1314792000.000,2011-08-31 12:00:00,        -0.243667,         0.078144,         0.248972
1314878400.000,2011-09-01 12:00:00,        -0.243442,         0.075635,         0.253780
1314964800.000,2011-09-02 12:00:00,        -0.240540,         0.073256,         0.244422
1315051200.000,2011-09-03 12:00:00,        -0.241708,         0.073862,         0.244456
1315137600.000,2011-09-04 12:00:00,        -0.241334,         0.078060,         0.252996
1315224000.000,2011-09-05 12:00:00,        -0.240940,         0.075127,         0.240836
1315310400.000,2011-09-06 12:00:00,        -0.239991,         0.075037,         0.247853
1315396800.000,2011-09-07 12:00:00,        -0.241341,         0.073081,         0.251749
1315483200.000,2011-09-08 12:00:00,        -0.238380,         0.076949,         0.255182
1315569600.000,2011-09-09 12:00:00,        -0.241227,         0.073612,         0.252156
1315656000.000,2011-09-10 12:00:00,        -0.241485,         0.072163,         0.247786
1315742400.000,2011-09-11 12:00:00,        -0.241466,         0.076281,         0.248644
1315828800.000,2011-09-12 12:00:00,        -0.241004,         0.075148,         0.250088
1315915200.000,2011-09-13 12:00:00,        -0.241067,         0.069676,         0.248505
1316001600.000,2011-09-14 12:00:00,        -0.244512,         0.071399,         0.256161
1316088000.000,2011-09-15 12:00:00,        -0.239344,         0.069981,         0.250790
1316260800.000,2011-09-17 12:00:00,        -0.241815,         0.075519,         0.249709
1316347200.000,2011-09-18 12:00:00,        -0.240483,         0.074151,         0.255397
1316433600.000,2011-09-19 12:00:00,        -0.240869,         0.072429,         0.252103
1316520000.000,2011-09-20 12:00:00,        -0.247448,         0.062609,         0.259522
1316606400.000,2011-09-21 12:00:00,        -0.245069,         0.063731,         0.252240
1316692800.000,2011-09-22 12:00:00,        -0.241097,         0.069030,         0.237491
1316779200.000,2011-09-23 12:00:00,        -0.247591,         0.070686,         0.257396
1316865600.000,2011-09-24 12:00:00,        -0.244906,         0.072773,         0.253302
1316952000.000,2011-09-25 12:00:00,        -0.244843,         0.072580,         0.254344
1317038400.000,2011-09-26 12:00:00,        -0.242616,         0.073255,         0.243444
1317124800.000,2011-09-27 12:00:00,        -0.243360,         0.073723,         0.250233
1317211200.000,2011-09-28 12:00:00,        -0.241542,         0.070401,         0.255790
1317297600.000,2011-09-29 12:00:00,        -0.242057,         0.071850,         0.253042
1317384000.000,2011-09-30 12:00:00,        -0.243980,         0.075683,         0.248937
1317470400.000,2011-10-01 12:00:00,        -0.241362,         0.074129,         0.242875
1317556800.000,2011-10-02 12:00:00,        -0.241603,         0.071410,         0.246218
1317643200.000,2011-10-03 12:00:00,        -0.242975,         0.067415,         0.261664
1317729600.000,2011-10-04 12:00:00,        -0.245360,         0.065132,         0.259010
1317816000.000,2011-10-05 12:00:00,        -0.245971,         0.071843,         0.244956
1317902400.000,2011-10-06 12:00:00,        -0.243357,         0.074106,         0.246170
1317988800.000,2011-10-07 12:00:00,        -0.243183,         0.071661,         0.249564
1318075200.000,2011-10-08 12:00:00,        -0.244787,         0.068800,         0.250461
1318161600.000,2011-10-09 12:00:00,        -0.242617,         0.067192,         0.249975
1318248000.000,2011-10-10 12:00:00,        -0.246396,         0.062955,         0.255462
1318334400.000,2011-10-11 12:00:00,        -0.243814,         0.067061,         0.257599
1318420800.000,2011-10-12 12:00:00,        -0.239914,         0.073532,         0.252212
1318507200.000,2011-10-13 12:00:00,        -0.240584,         0.076525,         0.253132
1318593600.000,2011-10-14 12:00:00,        -0.243159,         0.072965,         0.253480
1318680000.000,2011-10-15 12:00:00,        -0.238461,         0.079634,         0.250798
1318766400.000,2011-10-16 12:00:00,        -0.243739,         0.071485,         0.250260
1318852800.000,2011-10-17 12:00:00,        -0.240414,         0.075627,         0.246275
1318939200.000,2011-10-18 12:00:00,        -0.241698,         0.073863,         0.241250
1319025600.000,2011-10-19 12:00:00,        -0.240619,         0.068457,         0.247684
1319112000.000,2011-10-20 12:00:00,        -0.241345,         0.073068,         0.258317
1319198400.000,2011-10-21 12:00:00,        -0.240942,         0.071683,         0.248718
1319284800.000,2011-10-22 12:00:00,        -0.241101,         0.072249,         0.246977
1319371200.000,2011-10-23 12:00:00,        -0.241550,         0.073191,         0.254973
1319457600.000,2011-10-24 12:00:00,        -0.239202,         0.073617,         0.247545
1319544000.000,2011-10-25 12:00:00,        -0.241466,         0.073461,         0.252087
1319630400.000,2011-10-26 12:00:00,        -0.241144,         0.073382,         0.252427
1319716800.000,2011-10-27 12:00:00,        -0.238854,         0.069534,         0.252805
1319803200.000,2011-10-28 12:00:00,        -0.240539,         0.070558,         0.255069
1319889600.000,2011-10-29 12:00:00,        -0.239891,         0.069476,         0.259363
1319976000.000,2011-10-30 12:00:00,        -0.242073,         0.074892,         0.256386
1320062400.000,2011-10-31 12:00:00,        -0.243137,         0.070172,         0.248715
1320148800.000,2011-11-01 12:00:00,        -0.240830,         0.071973,         0.237300
1320235200.000,2011-11-02 12:00:00,        -0.243393,         0.068435,         0.241778
1320321600.000,2011-11-03 12:00:00,        -0.243670,         0.067771,         0.259138
1320408000.000,2011-11-04 12:00:00,        -0.239524,         0.071982,         0.256163
1320494400.000,2011-11-05 12:00:00,        -0.240445,         0.070987,         0.244914
