#reqtime=1732320273.221,2024-11-23 00:04:33.221,UTC
#URL=http://hvointernal.wr.usgs.gov/valve3//valve3.jsp?&a=rawData&o=csv&tz=UTC&w=900&h=780&n=1&x.0=75&y.0=20&w.0=750&h.0=240&mh.0=900&chCnt.0=1&src.0=hvo_def_gps&st.0=20060101000000000&et.0=20241120235959999&lg.0=true&ch.0=438&dataTypes.0=1099.5926440395415&plotType.0=ts&rk.0=9&ds.0=None&dsInt.0=&sdt.0=&ct.0=2&bl.0=[none]&linetype.0=o&ysLMin.0=&ysLMax.0=&despike_period.0=&filter_arg1.0=&filter_arg2.0=&despike.0=F&detrend.0=F&dmo_fl.0=0&filter_arg3.0=&dmo_arithmetic.0=None&dmo_arithmetic_value.0=&dmo_db.0=1&debias_period.0=&east.0=T&north.0=T&up.0=T&length.0=F&v_hs.0=T&v_vs.0=F&v_se.0=T&displacementBeforeStartTime.0=&displacementBeforeEndTime.0=&displacementBeforeModel.0=m&displacementAfterStartTime.0=&displacementAfterEndTime.0=&displacementAfterModel.0=m&d_hs.0=T&d_vs.0=F&d_se.0=T&plotSeparately.0=true
#source=hvo_def_gps
#st= 189345600.000, et= 785419199.999, chCnt=1
Epoch,Date,CALS_east,CALS_north,CALS_up
1559649600.000,2019-06-04 12:00:00,        -0.569003,         0.329473,        -1.768086
1559736000.000,2019-06-05 12:00:00,        -0.572153,         0.330948,        -1.786609
1559822400.000,2019-06-06 12:00:00,        -0.569086,         0.330051,        -1.760798
1559908800.000,2019-06-07 12:00:00,        -0.565997,         0.330065,        -1.774845
1559995200.000,2019-06-08 12:00:00,        -0.569943,         0.329671,        -1.781105
1560081600.000,2019-06-09 12:00:00,        -0.568173,         0.328864,        -1.757507
1560168000.000,2019-06-10 12:00:00,        -0.567090,         0.327077,        -1.775114
1560254400.000,2019-06-11 12:00:00,        -0.567490,         0.329132,        -1.770616
1560340800.000,2019-06-12 12:00:00,        -0.566112,         0.328031,        -1.764746
1560427200.000,2019-06-13 12:00:00,        -0.566505,         0.329944,        -1.766667
1560513600.000,2019-06-14 12:00:00,        -0.564728,         0.326910,        -1.767320
1560600000.000,2019-06-15 12:00:00,        -0.567299,         0.329425,        -1.777245
1560686400.000,2019-06-16 12:00:00,        -0.566213,         0.327021,        -1.783920
1560772800.000,2019-06-17 12:00:00,        -0.565669,         0.323956,        -1.760257
1560859200.000,2019-06-18 12:00:00,        -0.565644,         0.327622,        -1.771362
1560945600.000,2019-06-19 12:00:00,        -0.565431,         0.328508,        -1.757497
1561032000.000,2019-06-20 12:00:00,        -0.563089,         0.331303,        -1.759617
1561118400.000,2019-06-21 12:00:00,        -0.566066,         0.325568,        -1.762462
1561204800.000,2019-06-22 12:00:00,        -0.565337,         0.326373,        -1.765883
1561291200.000,2019-06-23 12:00:00,        -0.562067,         0.323684,        -1.769971
1561377600.000,2019-06-24 12:00:00,        -0.565235,         0.325218,        -1.761428
1561464000.000,2019-06-25 12:00:00,        -0.564756,         0.322298,        -1.752630
1561550400.000,2019-06-26 12:00:00,        -0.565394,         0.322125,        -1.749260
1561636800.000,2019-06-27 12:00:00,        -0.564497,         0.321755,        -1.754812
1561723200.000,2019-06-28 12:00:00,        -0.565499,         0.323159,        -1.764688
1561809600.000,2019-06-29 12:00:00,        -0.566693,         0.318683,        -1.777066
1561896000.000,2019-06-30 12:00:00,        -0.567628,         0.322120,        -1.756560
1561982400.000,2019-07-01 12:00:00,        -0.563567,         0.324600,        -1.750820
1562068800.000,2019-07-02 12:00:00,        -0.563029,         0.321642,        -1.760904
1562155200.000,2019-07-03 12:00:00,        -0.563760,         0.320119,        -1.752691
1562241600.000,2019-07-04 12:00:00,        -0.563182,         0.319350,        -1.764463
1562328000.000,2019-07-05 12:00:00,        -0.564373,         0.322366,        -1.752493
1562414400.000,2019-07-06 12:00:00,        -0.560559,         0.320901,        -1.755440
1562500800.000,2019-07-07 12:00:00,        -0.558648,         0.325381,        -1.762799
1562587200.000,2019-07-08 12:00:00,        -0.564253,         0.317601,        -1.756215
1562673600.000,2019-07-09 12:00:00,        -0.560647,         0.322116,        -1.761262
1562760000.000,2019-07-10 12:00:00,        -0.561862,         0.317983,        -1.751776
1562932800.000,2019-07-12 12:00:00,        -0.557573,         0.324638,        -1.759745
1563019200.000,2019-07-13 12:00:00,        -0.561380,         0.321025,        -1.758119
1563105600.000,2019-07-14 12:00:00,        -0.558855,         0.323056,        -1.751615
1563192000.000,2019-07-15 12:00:00,        -0.560371,         0.316907,        -1.748943
1563278400.000,2019-07-16 12:00:00,        -0.561151,         0.320461,        -1.752556
1563364800.000,2019-07-17 12:00:00,        -0.556087,         0.325551,        -1.771590
1563451200.000,2019-07-18 12:00:00,        -0.552045,         0.324714,        -1.756318
1563537600.000,2019-07-19 12:00:00,        -0.553407,         0.321054,        -1.757861
1563624000.000,2019-07-20 12:00:00,        -0.558164,         0.324213,        -1.759518
1563710400.000,2019-07-21 12:00:00,        -0.555503,         0.320520,        -1.754631
1563796800.000,2019-07-22 12:00:00,        -0.557937,         0.318458,        -1.753554
1563883200.000,2019-07-23 12:00:00,        -0.559523,         0.317470,        -1.745962
1563969600.000,2019-07-24 12:00:00,        -0.555458,         0.319804,        -1.736331
1564056000.000,2019-07-25 12:00:00,        -0.556597,         0.318292,        -1.746909
1564142400.000,2019-07-26 12:00:00,        -0.553813,         0.320036,        -1.747113
1564228800.000,2019-07-27 12:00:00,        -0.552662,         0.317544,        -1.751448
1564315200.000,2019-07-28 12:00:00,        -0.554003,         0.321995,        -1.768059
1564401600.000,2019-07-29 12:00:00,        -0.558535,         0.317101,        -1.748096
1564488000.000,2019-07-30 12:00:00,        -0.555109,         0.315369,        -1.761283
1564574400.000,2019-07-31 12:00:00,        -0.552407,         0.315386,        -1.742467
1564660800.000,2019-08-01 12:00:00,        -0.556079,         0.317490,        -1.766113
1564747200.000,2019-08-02 12:00:00,        -0.554709,         0.315115,        -1.746448
1564833600.000,2019-08-03 12:00:00,        -0.551303,         0.315176,        -1.742128
1564920000.000,2019-08-04 12:00:00,        -0.554779,         0.316899,        -1.739979
1565006400.000,2019-08-05 12:00:00,        -0.553335,         0.314665,        -1.760142
1565092800.000,2019-08-06 12:00:00,        -0.550467,         0.310779,        -1.724832
1565179200.000,2019-08-07 12:00:00,        -0.553927,         0.312639,        -1.735363
1565265600.000,2019-08-08 12:00:00,        -0.547542,         0.315584,        -1.731482
1565352000.000,2019-08-09 12:00:00,        -0.549473,         0.311827,        -1.729280
1565438400.000,2019-08-10 12:00:00,        -0.546027,         0.305507,        -1.750174
1565524800.000,2019-08-11 12:00:00,        -0.550705,         0.311349,        -1.730967
1565611200.000,2019-08-12 12:00:00,        -0.549161,         0.312581,        -1.733115
1565697600.000,2019-08-13 12:00:00,        -0.549737,         0.311166,        -1.738678
1565784000.000,2019-08-14 12:00:00,        -0.548499,         0.312953,        -1.734975
1565870400.000,2019-08-15 12:00:00,        -0.548683,         0.308216,        -1.735004
1565956800.000,2019-08-16 12:00:00,        -0.548934,         0.311732,        -1.751568
1566043200.000,2019-08-17 12:00:00,        -0.545045,         0.310324,        -1.737416
1566129600.000,2019-08-18 12:00:00,        -0.542554,         0.309455,        -1.730804
1566216000.000,2019-08-19 12:00:00,        -0.545759,         0.308008,        -1.727489
1566302400.000,2019-08-20 12:00:00,        -0.538899,         0.309794,        -1.722485
1566388800.000,2019-08-21 12:00:00,        -0.542290,         0.309810,        -1.731894
1566475200.000,2019-08-22 12:00:00,        -0.545464,         0.312684,        -1.717378
1566561600.000,2019-08-23 12:00:00,        -0.542065,         0.308807,        -1.751801
1566648000.000,2019-08-24 12:00:00,        -0.535671,         0.310114,        -1.716864
1566734400.000,2019-08-25 12:00:00,        -0.536035,         0.312459,        -1.720639
1566820800.000,2019-08-26 12:00:00,        -0.539521,         0.308138,        -1.728580
1566993600.000,2019-08-28 12:00:00,        -0.544137,         0.306148,        -1.707406
1567080000.000,2019-08-29 12:00:00,        -0.535412,         0.307727,        -1.711631
1567166400.000,2019-08-30 12:00:00,        -0.543823,         0.306246,        -1.693384
1567252800.000,2019-08-31 12:00:00,        -0.539577,         0.305223,        -1.720787
1567339200.000,2019-09-01 12:00:00,        -0.542322,         0.307756,        -1.718941
1567425600.000,2019-09-02 12:00:00,        -0.541121,         0.302082,        -1.737148
1567512000.000,2019-09-03 12:00:00,        -0.540750,         0.305169,        -1.733586
1567598400.000,2019-09-04 12:00:00,        -0.544584,         0.305023,        -1.724442
1567684800.000,2019-09-05 12:00:00,        -0.544342,         0.310173,        -1.717632
1567771200.000,2019-09-06 12:00:00,        -0.542313,         0.307964,        -1.723357
1567857600.000,2019-09-07 12:00:00,        -0.537003,         0.304292,        -1.711073
1567944000.000,2019-09-08 12:00:00,        -0.535523,         0.303515,        -1.736093
1568030400.000,2019-09-09 12:00:00,        -0.534818,         0.308523,        -1.731162
1568116800.000,2019-09-10 12:00:00,        -0.532483,         0.306297,        -1.718248
1568203200.000,2019-09-11 12:00:00,        -0.530734,         0.307973,        -1.717767
1568289600.000,2019-09-12 12:00:00,        -0.535888,         0.301104,        -1.689181
1568376000.000,2019-09-13 12:00:00,        -0.539221,         0.297577,        -1.688330
1568462400.000,2019-09-14 12:00:00,        -0.537835,         0.300868,        -1.700819
1568548800.000,2019-09-15 12:00:00,        -0.531552,         0.301587,        -1.700312
1568635200.000,2019-09-16 12:00:00,        -0.536073,         0.300623,        -1.694743
1568721600.000,2019-09-17 12:00:00,        -0.535089,         0.301038,        -1.711708
1568808000.000,2019-09-18 12:00:00,        -0.541276,         0.301725,        -1.712945
1568894400.000,2019-09-19 12:00:00,        -0.533332,         0.299780,        -1.712918
1568980800.000,2019-09-20 12:00:00,        -0.531285,         0.303097,        -1.717039
1569067200.000,2019-09-21 12:00:00,        -0.532310,         0.304084,        -1.712619
1569153600.000,2019-09-22 12:00:00,        -0.536877,         0.300869,        -1.709173
1569240000.000,2019-09-23 12:00:00,        -0.532972,         0.300180,        -1.703919
1569326400.000,2019-09-24 12:00:00,        -0.528081,         0.296019,        -1.708705
1569412800.000,2019-09-25 12:00:00,        -0.537685,         0.300278,        -1.711737
1569499200.000,2019-09-26 12:00:00,        -0.534163,         0.301652,        -1.697513
1569585600.000,2019-09-27 12:00:00,        -0.531348,         0.295225,        -1.695843
1569672000.000,2019-09-28 12:00:00,        -0.530259,         0.297438,        -1.694343
1569758400.000,2019-09-29 12:00:00,        -0.527697,         0.298390,        -1.712266
1569844800.000,2019-09-30 12:00:00,        -0.527515,         0.297180,        -1.709430
1569931200.000,2019-10-01 12:00:00,        -0.526453,         0.295231,        -1.715605
1570017600.000,2019-10-02 12:00:00,        -0.531775,         0.295773,        -1.706505
1570104000.000,2019-10-03 12:00:00,        -0.524787,         0.300175,        -1.695504
1570276800.000,2019-10-05 12:00:00,        -0.525966,         0.298667,        -1.687089
1570363200.000,2019-10-06 12:00:00,        -0.531091,         0.290374,        -1.685910
1570449600.000,2019-10-07 12:00:00,        -0.528200,         0.297438,        -1.681050
1570536000.000,2019-10-08 12:00:00,        -0.531203,         0.298466,        -1.684619
1570622400.000,2019-10-09 12:00:00,        -0.530541,         0.294561,        -1.677261
1570708800.000,2019-10-10 12:00:00,        -0.524863,         0.290121,        -1.690136
1570795200.000,2019-10-11 12:00:00,        -0.531657,         0.292643,        -1.701310
1570881600.000,2019-10-12 12:00:00,        -0.533199,         0.296764,        -1.718207
1570968000.000,2019-10-13 12:00:00,        -0.521473,         0.294125,        -1.705538
1571054400.000,2019-10-14 12:00:00,        -0.522452,         0.294162,        -1.698237
1571140800.000,2019-10-15 12:00:00,        -0.527603,         0.293460,        -1.699561
1571227200.000,2019-10-16 12:00:00,        -0.530595,         0.297077,        -1.703836
1571313600.000,2019-10-17 12:00:00,        -0.530491,         0.291060,        -1.708195
1571400000.000,2019-10-18 12:00:00,        -0.522698,         0.290022,        -1.716728
1571486400.000,2019-10-19 12:00:00,        -0.523285,         0.291633,        -1.694350
1571572800.000,2019-10-20 12:00:00,        -0.529302,         0.290823,        -1.689211
1571659200.000,2019-10-21 12:00:00,        -0.526195,         0.291162,        -1.687687
1571745600.000,2019-10-22 12:00:00,        -0.520382,         0.287156,        -1.686255
1571832000.000,2019-10-23 12:00:00,        -0.520680,         0.288049,        -1.703895
1571918400.000,2019-10-24 12:00:00,        -0.530371,         0.291387,        -1.689980
1572004800.000,2019-10-25 12:00:00,        -0.524398,         0.291197,        -1.684501
1572091200.000,2019-10-26 12:00:00,        -0.518337,         0.284051,        -1.668834
1572177600.000,2019-10-27 12:00:00,        -0.526035,         0.288925,        -1.707080
1572264000.000,2019-10-28 12:00:00,        -0.521947,         0.288550,        -1.688995
1572350400.000,2019-10-29 12:00:00,        -0.522349,         0.286734,        -1.670131
1572436800.000,2019-10-30 12:00:00,        -0.521028,         0.287267,        -1.662046
1572523200.000,2019-10-31 12:00:00,        -0.526095,         0.287615,        -1.666142
1572609600.000,2019-11-01 12:00:00,        -0.523723,         0.286129,        -1.685124
1572696000.000,2019-11-02 12:00:00,        -0.515847,         0.282438,        -1.679321
1572782400.000,2019-11-03 12:00:00,        -0.520062,         0.283356,        -1.684722
1572868800.000,2019-11-04 12:00:00,        -0.515251,         0.281903,        -1.668624
1572955200.000,2019-11-05 12:00:00,        -0.519026,         0.287077,        -1.682877
1573041600.000,2019-11-06 12:00:00,        -0.519977,         0.284002,        -1.689622
1573128000.000,2019-11-07 12:00:00,        -0.518474,         0.287333,        -1.671812
1573214400.000,2019-11-08 12:00:00,        -0.517356,         0.285151,        -1.678930
1573300800.000,2019-11-09 12:00:00,        -0.519909,         0.284879,        -1.678897
1573387200.000,2019-11-10 12:00:00,        -0.524165,         0.280335,        -1.658038
1573473600.000,2019-11-11 12:00:00,        -0.512384,         0.285302,        -1.648216
1573560000.000,2019-11-12 12:00:00,        -0.516271,         0.283229,        -1.663051
1573646400.000,2019-11-13 12:00:00,        -0.519463,         0.283791,        -1.672661
1573732800.000,2019-11-14 12:00:00,        -0.513528,         0.280944,        -1.660325
1573819200.000,2019-11-15 12:00:00,        -0.517802,         0.281692,        -1.669935
1573905600.000,2019-11-16 12:00:00,        -0.517605,         0.281243,        -1.673341
1573992000.000,2019-11-17 12:00:00,        -0.513820,         0.282446,        -1.660530
1574078400.000,2019-11-18 12:00:00,        -0.515351,         0.285789,        -1.665798
1574164800.000,2019-11-19 12:00:00,        -0.517560,         0.281199,        -1.661839
1574251200.000,2019-11-20 12:00:00,        -0.509135,         0.281445,        -1.680585
1574337600.000,2019-11-21 12:00:00,        -0.510955,         0.279428,        -1.677822
1574424000.000,2019-11-22 12:00:00,        -0.509388,         0.282365,        -1.682831
1574510400.000,2019-11-23 12:00:00,        -0.503650,         0.273568,        -1.649788
1574596800.000,2019-11-24 12:00:00,        -0.510767,         0.278522,        -1.658928
