#reqtime=1732323739.116,2024-11-23 01:02:19.116,UTC
#URL=http://hvointernal.wr.usgs.gov/valve3//valve3.jsp?&a=rawData&o=csv&tz=UTC&w=900&h=780&n=1&x.0=75&y.0=20&w.0=750&h.0=240&mh.0=900&chCnt.0=1&src.0=hvo_def_gps&st.0=20060101000000000&et.0=20241120235959999&lg.0=true&ch.0=358&dataTypes.0=1132.0759046105668&plotType.0=ts&rk.0=9&ds.0=None&dsInt.0=&sdt.0=&ct.0=2&bl.0=[none]&linetype.0=o&ysLMin.0=&ysLMax.0=&despike_period.0=&filter_arg1.0=&filter_arg2.0=&despike.0=F&detrend.0=F&dmo_fl.0=0&filter_arg3.0=&dmo_arithmetic.0=None&dmo_arithmetic_value.0=&dmo_db.0=1&debias_period.0=&east.0=T&north.0=T&up.0=T&length.0=F&v_hs.0=T&v_vs.0=F&v_se.0=T&displacementBeforeStartTime.0=&displacementBeforeEndTime.0=&displacementBeforeModel.0=m&displacementAfterStartTime.0=&displacementAfterEndTime.0=&displacementAfterModel.0=m&d_hs.0=T&d_vs.0=F&d_se.0=T&plotSeparately.0=true
#source=hvo_def_gps
#st= 189345600.000, et= 785419199.999, chCnt=1
Epoch,Date,NPIT_east,NPIT_north,NPIT_up
1233144000.000,2009-01-28 12:00:00,        -0.036474,         0.150987,         0.244581
1233230400.000,2009-01-29 12:00:00,        -0.038144,         0.148254,         0.245699
1233316800.000,2009-01-30 12:00:00,        -0.038644,         0.152134,         0.239172
1233403200.000,2009-01-31 12:00:00,        -0.036317,         0.152999,         0.237044
1233489600.000,2009-02-01 12:00:00,        -0.035425,         0.150823,         0.243103
1233576000.000,2009-02-02 12:00:00,        -0.038059,         0.151747,         0.233611
1233662400.000,2009-02-03 12:00:00,        -0.036357,         0.152601,         0.234323
1233748800.000,2009-02-04 12:00:00,        -0.035041,         0.152682,         0.226416
1233835200.000,2009-02-05 12:00:00,        -0.036119,         0.150924,         0.234568
1233921600.000,2009-02-06 12:00:00,        -0.036917,         0.150864,         0.246352
1234008000.000,2009-02-07 12:00:00,        -0.035912,         0.150443,         0.245482
1234094400.000,2009-02-08 12:00:00,        -0.035939,         0.151765,         0.229792
1234180800.000,2009-02-09 12:00:00,        -0.035847,         0.149421,         0.245092
1234267200.000,2009-02-10 12:00:00,        -0.033732,         0.150918,         0.238841
1234353600.000,2009-02-11 12:00:00,        -0.034673,         0.151708,         0.246123
1234440000.000,2009-02-12 12:00:00,        -0.032022,         0.147767,         0.238878
1234526400.000,2009-02-13 12:00:00,        -0.032034,         0.150606,         0.222281
1234612800.000,2009-02-14 12:00:00,        -0.030011,         0.155213,         0.242744
1234699200.000,2009-02-15 12:00:00,        -0.030705,         0.156043,         0.241039
1234785600.000,2009-02-16 12:00:00,        -0.034376,         0.153236,         0.233861
1234872000.000,2009-02-17 12:00:00,        -0.035416,         0.152075,         0.233851
1234958400.000,2009-02-18 12:00:00,        -0.030246,         0.152751,         0.227802
1235044800.000,2009-02-19 12:00:00,        -0.033814,         0.151160,         0.238811
1235131200.000,2009-02-20 12:00:00,        -0.037518,         0.149427,         0.238972
1235217600.000,2009-02-21 12:00:00,        -0.038521,         0.151566,         0.234818
1235304000.000,2009-02-22 12:00:00,        -0.037350,         0.149599,         0.234998
1235390400.000,2009-02-23 12:00:00,        -0.033801,         0.146933,         0.244854
1235476800.000,2009-02-24 12:00:00,        -0.032555,         0.147433,         0.241625
1235563200.000,2009-02-25 12:00:00,        -0.035752,         0.151259,         0.251769
1235649600.000,2009-02-26 12:00:00,        -0.038184,         0.149980,         0.255595
1235736000.000,2009-02-27 12:00:00,        -0.036998,         0.151713,         0.249626
1235822400.000,2009-02-28 12:00:00,        -0.031876,         0.149538,         0.249226
1235908800.000,2009-03-01 12:00:00,        -0.028960,         0.151233,         0.231081
1235995200.000,2009-03-02 12:00:00,        -0.032556,         0.146918,         0.220242
1236081600.000,2009-03-03 12:00:00,        -0.031817,         0.150611,         0.226638
1236168000.000,2009-03-04 12:00:00,        -0.033038,         0.152509,         0.232842
1236254400.000,2009-03-05 12:00:00,        -0.031889,         0.149676,         0.241695
1236340800.000,2009-03-06 12:00:00,        -0.034497,         0.148455,         0.239216
1236427200.000,2009-03-07 12:00:00,        -0.031070,         0.146168,         0.225822
1236513600.000,2009-03-08 12:00:00,        -0.034284,         0.144456,         0.225776
1236600000.000,2009-03-09 12:00:00,        -0.033829,         0.149345,         0.237450
1236686400.000,2009-03-10 12:00:00,        -0.033490,         0.147570,         0.244590
1236772800.000,2009-03-11 12:00:00,        -0.034826,         0.146546,         0.239569
1236859200.000,2009-03-12 12:00:00,        -0.035278,         0.145299,         0.235303
1236945600.000,2009-03-13 12:00:00,        -0.033293,         0.147452,         0.245108
1237032000.000,2009-03-14 12:00:00,        -0.034616,         0.145651,         0.231681
1237204800.000,2009-03-16 12:00:00,        -0.033784,         0.144040,         0.238508
1237291200.000,2009-03-17 12:00:00,        -0.031003,         0.148965,         0.240721
1237377600.000,2009-03-18 12:00:00,        -0.034718,         0.139935,         0.231724
1237464000.000,2009-03-19 12:00:00,        -0.032601,         0.142500,         0.229752
1237550400.000,2009-03-20 12:00:00,        -0.034709,         0.145061,         0.234158
1237636800.000,2009-03-21 12:00:00,        -0.032786,         0.147463,         0.244511
1237723200.000,2009-03-22 12:00:00,        -0.029509,         0.150044,         0.233395
1237809600.000,2009-03-23 12:00:00,        -0.030078,         0.147671,         0.214581
1237896000.000,2009-03-24 12:00:00,        -0.027641,         0.146185,         0.225071
1237982400.000,2009-03-25 12:00:00,        -0.029305,         0.145373,         0.219199
1238068800.000,2009-03-26 12:00:00,        -0.029659,         0.144824,         0.223982
1238155200.000,2009-03-27 12:00:00,        -0.032245,         0.145376,         0.225301
1238241600.000,2009-03-28 12:00:00,        -0.028926,         0.145033,         0.220439
1238328000.000,2009-03-29 12:00:00,        -0.028813,         0.148106,         0.226887
1238414400.000,2009-03-30 12:00:00,        -0.029977,         0.145423,         0.223530
1238500800.000,2009-03-31 12:00:00,        -0.029684,         0.145527,         0.232340
1238587200.000,2009-04-01 12:00:00,        -0.029437,         0.146403,         0.228745
1238673600.000,2009-04-02 12:00:00,        -0.030210,         0.142227,         0.220655
1238760000.000,2009-04-03 12:00:00,        -0.029399,         0.144100,         0.228397
1238846400.000,2009-04-04 12:00:00,        -0.027493,         0.145693,         0.224044
1238932800.000,2009-04-05 12:00:00,        -0.032581,         0.146453,         0.223955
1239019200.000,2009-04-06 12:00:00,        -0.030754,         0.148358,         0.214731
1239105600.000,2009-04-07 12:00:00,        -0.032093,         0.144219,         0.229966
1239192000.000,2009-04-08 12:00:00,        -0.030679,         0.143557,         0.225289
1239278400.000,2009-04-09 12:00:00,        -0.030175,         0.143884,         0.230260
1239364800.000,2009-04-10 12:00:00,        -0.031623,         0.141014,         0.226812
1239451200.000,2009-04-11 12:00:00,        -0.031490,         0.143104,         0.233383
1239537600.000,2009-04-12 12:00:00,        -0.031095,         0.142336,         0.230591
1239624000.000,2009-04-13 12:00:00,        -0.028820,         0.143436,         0.220285
1239710400.000,2009-04-14 12:00:00,        -0.027409,         0.145102,         0.210434
1239796800.000,2009-04-15 12:00:00,        -0.028001,         0.140666,         0.213549
1239883200.000,2009-04-16 12:00:00,        -0.030213,         0.140770,         0.227774
1239969600.000,2009-04-17 12:00:00,        -0.028954,         0.139455,         0.237797
1240056000.000,2009-04-18 12:00:00,        -0.031495,         0.138857,         0.230586
1240142400.000,2009-04-19 12:00:00,        -0.031766,         0.137799,         0.224718
1240228800.000,2009-04-20 12:00:00,        -0.032262,         0.138112,         0.221875
1240315200.000,2009-04-21 12:00:00,        -0.028036,         0.140262,         0.226731
1240401600.000,2009-04-22 12:00:00,        -0.029809,         0.140311,         0.236814
1240488000.000,2009-04-23 12:00:00,        -0.029834,         0.131511,         0.226436
1240574400.000,2009-04-24 12:00:00,        -0.029025,         0.137303,         0.231153
1240660800.000,2009-04-25 12:00:00,        -0.031650,         0.137789,         0.241480
1240747200.000,2009-04-26 12:00:00,        -0.029937,         0.135568,         0.223305
1240833600.000,2009-04-27 12:00:00,        -0.026131,         0.135557,         0.240324
1240920000.000,2009-04-28 12:00:00,        -0.029798,         0.136222,         0.229305
1241006400.000,2009-04-29 12:00:00,        -0.029368,         0.138571,         0.229392
1241092800.000,2009-04-30 12:00:00,        -0.031259,         0.139245,         0.226041
1241179200.000,2009-05-01 12:00:00,        -0.030137,         0.138030,         0.225089
1241265600.000,2009-05-02 12:00:00,        -0.028511,         0.137739,         0.228155
1241352000.000,2009-05-03 12:00:00,        -0.026053,         0.138627,         0.226220
1241438400.000,2009-05-04 12:00:00,        -0.025593,         0.139038,         0.233250
1241524800.000,2009-05-05 12:00:00,        -0.026138,         0.139970,         0.227250
1241611200.000,2009-05-06 12:00:00,        -0.025246,         0.137009,         0.222262
1241697600.000,2009-05-07 12:00:00,        -0.025854,         0.135825,         0.224197
1241784000.000,2009-05-08 12:00:00,        -0.026918,         0.135525,         0.228075
1241870400.000,2009-05-09 12:00:00,        -0.027362,         0.135617,         0.221532
1241956800.000,2009-05-10 12:00:00,        -0.028732,         0.137340,         0.234325
1242043200.000,2009-05-11 12:00:00,        -0.025555,         0.136241,         0.223308
1242129600.000,2009-05-12 12:00:00,        -0.025675,         0.135916,         0.228954
1242216000.000,2009-05-13 12:00:00,        -0.026390,         0.137288,         0.225644
1242302400.000,2009-05-14 12:00:00,        -0.026977,         0.135813,         0.215926
1242388800.000,2009-05-15 12:00:00,        -0.028060,         0.134428,         0.226355
1242475200.000,2009-05-16 12:00:00,        -0.024404,         0.135930,         0.222660
1242561600.000,2009-05-17 12:00:00,        -0.027873,         0.134896,         0.216941
1242648000.000,2009-05-18 12:00:00,        -0.032006,         0.133141,         0.226472
1242734400.000,2009-05-19 12:00:00,        -0.030259,         0.136952,         0.226629
1242820800.000,2009-05-20 12:00:00,        -0.025154,         0.136322,         0.242432
1242907200.000,2009-05-21 12:00:00,        -0.028546,         0.135922,         0.225365
1242993600.000,2009-05-22 12:00:00,        -0.027825,         0.133496,         0.209524
1243080000.000,2009-05-23 12:00:00,        -0.030167,         0.132580,         0.217829
1243166400.000,2009-05-24 12:00:00,        -0.025422,         0.131614,         0.223188
1243252800.000,2009-05-25 12:00:00,        -0.026602,         0.133670,         0.222793
1243339200.000,2009-05-26 12:00:00,        -0.027849,         0.133914,         0.213569
1243425600.000,2009-05-27 12:00:00,        -0.028956,         0.133999,         0.218770
1243512000.000,2009-05-28 12:00:00,        -0.028966,         0.134582,         0.218010
1243598400.000,2009-05-29 12:00:00,        -0.027319,         0.131999,         0.226896
1243684800.000,2009-05-30 12:00:00,        -0.024135,         0.129210,         0.225350
1243771200.000,2009-05-31 12:00:00,        -0.023917,         0.129855,         0.222541
1243857600.000,2009-06-01 12:00:00,        -0.020758,         0.135975,         0.220835
1243944000.000,2009-06-02 12:00:00,        -0.025444,         0.142254,         0.222098
1244030400.000,2009-06-03 12:00:00,        -0.026923,         0.135458,         0.231850
1244116800.000,2009-06-04 12:00:00,        -0.026997,         0.136602,         0.227761
1244203200.000,2009-06-05 12:00:00,        -0.025001,         0.140526,         0.218127
1244289600.000,2009-06-06 12:00:00,        -0.024776,         0.139222,         0.210708
1244376000.000,2009-06-07 12:00:00,        -0.026494,         0.133060,         0.219797
1244462400.000,2009-06-08 12:00:00,        -0.028857,         0.137327,         0.218044
1244548800.000,2009-06-09 12:00:00,        -0.026034,         0.133289,         0.219719
1244635200.000,2009-06-10 12:00:00,        -0.025457,         0.134844,         0.222145
1244721600.000,2009-06-11 12:00:00,        -0.025842,         0.133664,         0.223053
1244808000.000,2009-06-12 12:00:00,        -0.024253,         0.134723,         0.208568
1244894400.000,2009-06-13 12:00:00,        -0.025342,         0.133298,         0.226647
1244980800.000,2009-06-14 12:00:00,        -0.026504,         0.133608,         0.220352
1245067200.000,2009-06-15 12:00:00,        -0.024884,         0.131168,         0.218065
1245153600.000,2009-06-16 12:00:00,        -0.025257,         0.130215,         0.212791
1245240000.000,2009-06-17 12:00:00,        -0.025875,         0.134995,         0.224723
1245326400.000,2009-06-18 12:00:00,        -0.023992,         0.136368,         0.215897
1245412800.000,2009-06-19 12:00:00,        -0.023199,         0.134421,         0.214561
1245499200.000,2009-06-20 12:00:00,        -0.029480,         0.138276,         0.209632
1245585600.000,2009-06-21 12:00:00,        -0.016075,         0.133953,         0.212752
1245672000.000,2009-06-22 12:00:00,        -0.023815,         0.128868,         0.193023
1245758400.000,2009-06-23 12:00:00,        -0.023574,         0.128112,         0.197579
1245844800.000,2009-06-24 12:00:00,        -0.019697,         0.134342,         0.199065
1245931200.000,2009-06-25 12:00:00,        -0.025055,         0.131956,         0.212290
1246017600.000,2009-06-26 12:00:00,        -0.028268,         0.132601,         0.206089
1246104000.000,2009-06-27 12:00:00,        -0.025278,         0.130708,         0.210850
1246190400.000,2009-06-28 12:00:00,        -0.026793,         0.135621,         0.209734
1246276800.000,2009-06-29 12:00:00,        -0.027343,         0.132125,         0.201559
1246363200.000,2009-06-30 12:00:00,        -0.025716,         0.130294,         0.210444
1246449600.000,2009-07-01 12:00:00,        -0.024217,         0.130201,         0.215030
1246536000.000,2009-07-02 12:00:00,        -0.024970,         0.131364,         0.220559
1246622400.000,2009-07-03 12:00:00,        -0.027069,         0.133063,         0.216871
1246708800.000,2009-07-04 12:00:00,        -0.025147,         0.133299,         0.218725
1246795200.000,2009-07-05 12:00:00,        -0.020470,         0.135437,         0.212197
1246881600.000,2009-07-06 12:00:00,        -0.022152,         0.133768,         0.199324
1246968000.000,2009-07-07 12:00:00,        -0.022676,         0.132874,         0.186971
1247054400.000,2009-07-08 12:00:00,        -0.022668,         0.132706,         0.201942
1247140800.000,2009-07-09 12:00:00,        -0.023867,         0.128916,         0.218849
1247227200.000,2009-07-10 12:00:00,        -0.022820,         0.131068,         0.212683
1247313600.000,2009-07-11 12:00:00,        -0.025564,         0.130540,         0.202005
1247400000.000,2009-07-12 12:00:00,        -0.021632,         0.132703,         0.220927
1247486400.000,2009-07-13 12:00:00,        -0.024041,         0.130730,         0.214259
1247572800.000,2009-07-14 12:00:00,        -0.025668,         0.132027,         0.211339
1247659200.000,2009-07-15 12:00:00,        -0.026669,         0.128401,         0.210749
1247745600.000,2009-07-16 12:00:00,        -0.025881,         0.131269,         0.215244
1247832000.000,2009-07-17 12:00:00,        -0.023051,         0.133152,         0.195076
1247918400.000,2009-07-18 12:00:00,        -0.022039,         0.130328,         0.203819
1248004800.000,2009-07-19 12:00:00,        -0.023832,         0.131156,         0.206360
1248091200.000,2009-07-20 12:00:00,        -0.022595,         0.128236,         0.202693
1248177600.000,2009-07-21 12:00:00,        -0.023236,         0.130048,         0.214167
1248264000.000,2009-07-22 12:00:00,        -0.023659,         0.126705,         0.220316
1248350400.000,2009-07-23 12:00:00,        -0.025081,         0.127343,         0.238088
1248436800.000,2009-07-24 12:00:00,        -0.020954,         0.127736,         0.223040
1248523200.000,2009-07-25 12:00:00,        -0.025167,         0.128389,         0.216649
1248609600.000,2009-07-26 12:00:00,        -0.024920,         0.130372,         0.207979
1248696000.000,2009-07-27 12:00:00,        -0.020428,         0.131961,         0.208162
1248782400.000,2009-07-28 12:00:00,        -0.020699,         0.137609,         0.199658
1248868800.000,2009-07-29 12:00:00,        -0.019994,         0.132974,         0.193733
1248955200.000,2009-07-30 12:00:00,        -0.022069,         0.131898,         0.200870
1249041600.000,2009-07-31 12:00:00,        -0.022198,         0.131139,         0.194955
1249128000.000,2009-08-01 12:00:00,        -0.022014,         0.131369,         0.216219
1249214400.000,2009-08-02 12:00:00,        -0.023041,         0.123700,         0.202369
1249300800.000,2009-08-03 12:00:00,        -0.020387,         0.128551,         0.208837
1249387200.000,2009-08-04 12:00:00,        -0.022636,         0.128532,         0.197572
1249473600.000,2009-08-05 12:00:00,        -0.023840,         0.135028,         0.202400
1249560000.000,2009-08-06 12:00:00,        -0.021965,         0.129913,         0.195806
1249646400.000,2009-08-07 12:00:00,        -0.023353,         0.128664,         0.197968
1249732800.000,2009-08-08 12:00:00,        -0.025790,         0.128668,         0.192999
1249819200.000,2009-08-09 12:00:00,        -0.023222,         0.130380,         0.203065
1249905600.000,2009-08-10 12:00:00,        -0.017059,         0.131789,         0.192405
1249992000.000,2009-08-11 12:00:00,        -0.020914,         0.128674,         0.210329
1250078400.000,2009-08-12 12:00:00,        -0.021808,         0.124614,         0.203883
1250164800.000,2009-08-13 12:00:00,        -0.021357,         0.122046,         0.196372
1250251200.000,2009-08-14 12:00:00,        -0.023668,         0.124133,         0.197021
1250337600.000,2009-08-15 12:00:00,        -0.017877,         0.124733,         0.207800
1250424000.000,2009-08-16 12:00:00,        -0.022894,         0.127209,         0.190041
1250510400.000,2009-08-17 12:00:00,        -0.022131,         0.128766,         0.199412
1250596800.000,2009-08-18 12:00:00,        -0.025368,         0.125322,         0.199513
1250683200.000,2009-08-19 12:00:00,        -0.020576,         0.125651,         0.203780
1250769600.000,2009-08-20 12:00:00,        -0.021798,         0.129469,         0.208975
1250856000.000,2009-08-21 12:00:00,        -0.017764,         0.130850,         0.207167
1250942400.000,2009-08-22 12:00:00,        -0.022290,         0.132793,         0.211678
1251028800.000,2009-08-23 12:00:00,        -0.021745,         0.129638,         0.197655
1251115200.000,2009-08-24 12:00:00,        -0.026667,         0.125749,         0.208198
1251201600.000,2009-08-25 12:00:00,        -0.021459,         0.129490,         0.213127
1251288000.000,2009-08-26 12:00:00,        -0.022825,         0.129533,         0.202535
1251374400.000,2009-08-27 12:00:00,        -0.024492,         0.123972,         0.197408
1251460800.000,2009-08-28 12:00:00,        -0.024850,         0.125367,         0.206240
1251547200.000,2009-08-29 12:00:00,        -0.023199,         0.124336,         0.193553
1251633600.000,2009-08-30 12:00:00,        -0.021701,         0.125340,         0.196848
1251720000.000,2009-08-31 12:00:00,        -0.018790,         0.125420,         0.206867
1251806400.000,2009-09-01 12:00:00,        -0.022194,         0.129359,         0.190746
1251892800.000,2009-09-02 12:00:00,        -0.020292,         0.125611,         0.193906
1251979200.000,2009-09-03 12:00:00,        -0.017984,         0.131790,         0.196355
1252065600.000,2009-09-04 12:00:00,        -0.019047,         0.127803,         0.201424
1252152000.000,2009-09-05 12:00:00,        -0.022498,         0.123399,         0.201984
1252238400.000,2009-09-06 12:00:00,        -0.027165,         0.125772,         0.213625
1252324800.000,2009-09-07 12:00:00,        -0.020045,         0.128557,         0.196635
1252411200.000,2009-09-08 12:00:00,        -0.020557,         0.123791,         0.204948
1252497600.000,2009-09-09 12:00:00,        -0.020221,         0.123421,         0.193403
1252584000.000,2009-09-10 12:00:00,        -0.022397,         0.123420,         0.203497
1252670400.000,2009-09-11 12:00:00,        -0.023607,         0.122686,         0.204284
1252843200.000,2009-09-13 12:00:00,        -0.021753,         0.129080,         0.211844
1253016000.000,2009-09-15 12:00:00,        -0.020533,         0.124024,         0.218184
1253102400.000,2009-09-16 12:00:00,        -0.023016,         0.128229,         0.182481
1253188800.000,2009-09-17 12:00:00,        -0.026601,         0.121669,         0.202710
1253275200.000,2009-09-18 12:00:00,        -0.021288,         0.122485,         0.206040
1253361600.000,2009-09-19 12:00:00,        -0.020380,         0.126961,         0.198639
1253448000.000,2009-09-20 12:00:00,        -0.017145,         0.123869,         0.193322
1253534400.000,2009-09-21 12:00:00,        -0.021957,         0.125631,         0.206784
1253620800.000,2009-09-22 12:00:00,        -0.019412,         0.121574,         0.207225
1253707200.000,2009-09-23 12:00:00,        -0.018857,         0.125272,         0.225008
1253793600.000,2009-09-24 12:00:00,        -0.017994,         0.121078,         0.198351
1253880000.000,2009-09-25 12:00:00,        -0.017400,         0.119949,         0.205278
1253966400.000,2009-09-26 12:00:00,        -0.021424,         0.118516,         0.204142
1254052800.000,2009-09-27 12:00:00,        -0.016587,         0.117144,         0.178052
1254139200.000,2009-09-28 12:00:00,        -0.020219,         0.115809,         0.181145
1254225600.000,2009-09-29 12:00:00,        -0.022746,         0.120277,         0.199743
1254312000.000,2009-09-30 12:00:00,        -0.022603,         0.121626,         0.198751
1254398400.000,2009-10-01 12:00:00,        -0.020575,         0.123631,         0.199421
1254484800.000,2009-10-02 12:00:00,        -0.017830,         0.121563,         0.195458
1254571200.000,2009-10-03 12:00:00,        -0.018192,         0.124944,         0.207180
1254657600.000,2009-10-04 12:00:00,        -0.019460,         0.121094,         0.217092
1254744000.000,2009-10-05 12:00:00,        -0.020639,         0.122599,         0.208984
1254830400.000,2009-10-06 12:00:00,        -0.019306,         0.118519,         0.203607
1254916800.000,2009-10-07 12:00:00,        -0.020248,         0.119654,         0.222365
1255003200.000,2009-10-08 12:00:00,        -0.022678,         0.118749,         0.204780
1255089600.000,2009-10-09 12:00:00,        -0.021432,         0.125201,         0.200397
1255176000.000,2009-10-10 12:00:00,        -0.018978,         0.121818,         0.188212
1255262400.000,2009-10-11 12:00:00,        -0.019701,         0.124832,         0.198604
1255348800.000,2009-10-12 12:00:00,        -0.018809,         0.122066,         0.217440
1255435200.000,2009-10-13 12:00:00,        -0.021988,         0.119596,         0.211546
1255521600.000,2009-10-14 12:00:00,        -0.018842,         0.120134,         0.201673
1255608000.000,2009-10-15 12:00:00,        -0.017683,         0.120966,         0.214744
1255694400.000,2009-10-16 12:00:00,        -0.017671,         0.123276,         0.189477
