#reqtime=1732320377.833,2024-11-23 00:06:17.833,UTC
#URL=http://hvointernal.wr.usgs.gov/valve3//valve3.jsp?&a=rawData&o=csv&tz=UTC&w=900&h=780&n=1&x.0=75&y.0=20&w.0=750&h.0=240&mh.0=900&chCnt.0=1&src.0=hvo_def_gps&st.0=20060101000000000&et.0=20241120235959999&lg.0=true&ch.0=423&dataTypes.0=1103.2212610756978&plotType.0=ts&rk.0=9&ds.0=None&dsInt.0=&sdt.0=&ct.0=2&bl.0=[none]&linetype.0=o&ysLMin.0=&ysLMax.0=&despike_period.0=&filter_arg1.0=&filter_arg2.0=&despike.0=F&detrend.0=F&dmo_fl.0=0&filter_arg3.0=&dmo_arithmetic.0=None&dmo_arithmetic_value.0=&dmo_db.0=1&debias_period.0=&east.0=T&north.0=T&up.0=T&length.0=F&v_hs.0=T&v_vs.0=F&v_se.0=T&displacementBeforeStartTime.0=&displacementBeforeEndTime.0=&displacementBeforeModel.0=m&displacementAfterStartTime.0=&displacementAfterEndTime.0=&displacementAfterModel.0=m&d_hs.0=T&d_vs.0=F&d_se.0=T&plotSeparately.0=true
#source=hvo_def_gps
#st= 189345600.000, et= 785419199.999, chCnt=1
Epoch,Date,PUHI_east,PUHI_north,PUHI_up
1532174400.000,2018-07-21 12:00:00,        -0.199664,         0.174269,        -0.130737
1532260800.000,2018-07-22 12:00:00,        -0.198479,         0.173316,        -0.121413
1532347200.000,2018-07-23 12:00:00,        -0.203239,         0.167248,        -0.162182
1532433600.000,2018-07-24 12:00:00,        -0.202398,         0.171215,        -0.133721
1532520000.000,2018-07-25 12:00:00,        -0.206635,         0.175131,        -0.146328
1532606400.000,2018-07-26 12:00:00,        -0.216649,         0.183764,        -0.149827
1532692800.000,2018-07-27 12:00:00,        -0.209238,         0.176096,        -0.145109
1532779200.000,2018-07-28 12:00:00,        -0.211381,         0.178790,        -0.162746
1532865600.000,2018-07-29 12:00:00,        -0.221210,         0.180151,        -0.147887
1532952000.000,2018-07-30 12:00:00,        -0.218524,         0.179077,        -0.161518
1533038400.000,2018-07-31 12:00:00,        -0.222829,         0.186726,        -0.164364
1533124800.000,2018-08-01 12:00:00,        -0.222919,         0.185960,        -0.150698
1533211200.000,2018-08-02 12:00:00,        -0.234175,         0.191010,        -0.156910
1533297600.000,2018-08-03 12:00:00,        -0.230331,         0.184586,        -0.152638
1533384000.000,2018-08-04 12:00:00,        -0.239613,         0.198091,        -0.178884
1533470400.000,2018-08-05 12:00:00,        -0.247147,         0.202374,        -0.180565
1533556800.000,2018-08-06 12:00:00,        -0.248154,         0.205208,        -0.181751
1533643200.000,2018-08-07 12:00:00,        -0.251506,         0.205003,        -0.188204
1533729600.000,2018-08-08 12:00:00,        -0.250728,         0.205079,        -0.183352
1533816000.000,2018-08-09 12:00:00,        -0.254336,         0.203289,        -0.193718
1533902400.000,2018-08-10 12:00:00,        -0.250179,         0.204001,        -0.184501
1533988800.000,2018-08-11 12:00:00,        -0.254183,         0.205355,        -0.197731
1534075200.000,2018-08-12 12:00:00,        -0.253423,         0.207923,        -0.197394
1534161600.000,2018-08-13 12:00:00,        -0.257176,         0.207387,        -0.200228
1534248000.000,2018-08-14 12:00:00,        -0.256393,         0.204513,        -0.193704
1534334400.000,2018-08-15 12:00:00,        -0.258570,         0.205648,        -0.186172
1534420800.000,2018-08-16 12:00:00,        -0.259164,         0.206332,        -0.197669
1534593600.000,2018-08-18 12:00:00,        -0.256665,         0.204033,        -0.194492
1534680000.000,2018-08-19 12:00:00,        -0.260454,         0.205433,        -0.195459
1534766400.000,2018-08-20 12:00:00,        -0.255027,         0.203333,        -0.216677
1534852800.000,2018-08-21 12:00:00,        -0.260314,         0.203538,        -0.215814
1534939200.000,2018-08-22 12:00:00,        -0.261774,         0.205550,        -0.203852
1535025600.000,2018-08-23 12:00:00,        -0.261538,         0.199764,        -0.222429
1535457600.000,2018-08-28 12:00:00,        -0.263754,         0.212493,        -0.240703
1535544000.000,2018-08-29 12:00:00,        -0.269521,         0.204765,        -0.237730
1535630400.000,2018-08-30 12:00:00,        -0.262362,         0.204550,        -0.224212
1535716800.000,2018-08-31 12:00:00,        -0.269260,         0.200967,        -0.237899
1535803200.000,2018-09-01 12:00:00,        -0.268654,         0.204426,        -0.219933
1535889600.000,2018-09-02 12:00:00,        -0.271408,         0.202545,        -0.248674
1535976000.000,2018-09-03 12:00:00,        -0.272045,         0.207840,        -0.224859
1536062400.000,2018-09-04 12:00:00,        -0.269632,         0.205064,        -0.228679
1536148800.000,2018-09-05 12:00:00,        -0.268345,         0.208076,        -0.229906
1536235200.000,2018-09-06 12:00:00,        -0.272030,         0.206295,        -0.241159
1536321600.000,2018-09-07 12:00:00,        -0.272846,         0.201798,        -0.244693
1536408000.000,2018-09-08 12:00:00,        -0.273508,         0.203123,        -0.249706
1536494400.000,2018-09-09 12:00:00,        -0.268664,         0.205059,        -0.252981
1536580800.000,2018-09-10 12:00:00,        -0.269176,         0.201812,        -0.233485
1536667200.000,2018-09-11 12:00:00,        -0.272672,         0.200576,        -0.239060
1536753600.000,2018-09-12 12:00:00,        -0.273459,         0.198171,        -0.240104
1536840000.000,2018-09-13 12:00:00,        -0.273042,         0.201433,        -0.224324
1536926400.000,2018-09-14 12:00:00,        -0.273308,         0.205855,        -0.237766
1537012800.000,2018-09-15 12:00:00,        -0.274607,         0.198811,        -0.239105
1537099200.000,2018-09-16 12:00:00,        -0.272558,         0.200275,        -0.247105
1537185600.000,2018-09-17 12:00:00,        -0.275554,         0.200674,        -0.251823
1537272000.000,2018-09-18 12:00:00,        -0.271500,         0.200212,        -0.250736
1537358400.000,2018-09-19 12:00:00,        -0.274263,         0.201111,        -0.241466
1537444800.000,2018-09-20 12:00:00,        -0.276512,         0.203426,        -0.251808
1537531200.000,2018-09-21 12:00:00,        -0.275203,         0.200614,        -0.262147
1537617600.000,2018-09-22 12:00:00,        -0.277262,         0.201950,        -0.265916
1537704000.000,2018-09-23 12:00:00,        -0.277910,         0.202630,        -0.253161
1537790400.000,2018-09-24 12:00:00,        -0.279517,         0.201675,        -0.251436
1537876800.000,2018-09-25 12:00:00,        -0.277631,         0.198988,        -0.248906
1537963200.000,2018-09-26 12:00:00,        -0.276648,         0.200664,        -0.267417
1538049600.000,2018-09-27 12:00:00,        -0.279435,         0.202206,        -0.251980
1538136000.000,2018-09-28 12:00:00,        -0.278189,         0.201670,        -0.254384
1538222400.000,2018-09-29 12:00:00,        -0.282641,         0.203284,        -0.264508
1538308800.000,2018-09-30 12:00:00,        -0.276732,         0.201872,        -0.277337
1538395200.000,2018-10-01 12:00:00,        -0.279478,         0.202327,        -0.255314
1538481600.000,2018-10-02 12:00:00,        -0.281260,         0.203230,        -0.265042
1538568000.000,2018-10-03 12:00:00,        -0.281864,         0.202002,        -0.261902
1538654400.000,2018-10-04 12:00:00,        -0.281187,         0.201120,        -0.268418
1538740800.000,2018-10-05 12:00:00,        -0.280592,         0.199938,        -0.272074
1538827200.000,2018-10-06 12:00:00,        -0.278933,         0.204402,        -0.276085
1538913600.000,2018-10-07 12:00:00,        -0.281259,         0.198593,        -0.259743
1539000000.000,2018-10-08 12:00:00,        -0.280614,         0.198834,        -0.274505
1539086400.000,2018-10-09 12:00:00,        -0.287887,         0.199592,        -0.271982
1539172800.000,2018-10-10 12:00:00,        -0.282126,         0.202093,        -0.245682
1539259200.000,2018-10-11 12:00:00,        -0.282524,         0.200445,        -0.244968
1539345600.000,2018-10-12 12:00:00,        -0.282183,         0.197227,        -0.246685
1539432000.000,2018-10-13 12:00:00,        -0.281349,         0.199558,        -0.268613
1539518400.000,2018-10-14 12:00:00,        -0.283425,         0.200143,        -0.265667
1539604800.000,2018-10-15 12:00:00,        -0.280138,         0.198875,        -0.270414
1539691200.000,2018-10-16 12:00:00,        -0.285380,         0.202967,        -0.264012
1539777600.000,2018-10-17 12:00:00,        -0.281933,         0.196419,        -0.262501
1539864000.000,2018-10-18 12:00:00,        -0.280851,         0.195805,        -0.274368
1539950400.000,2018-10-19 12:00:00,        -0.282789,         0.199166,        -0.259878
1540036800.000,2018-10-20 12:00:00,        -0.278671,         0.201896,        -0.258485
1540123200.000,2018-10-21 12:00:00,        -0.287392,         0.196604,        -0.269521
1540209600.000,2018-10-22 12:00:00,        -0.282327,         0.196582,        -0.273744
1540296000.000,2018-10-23 12:00:00,        -0.281893,         0.196998,        -0.277675
1540382400.000,2018-10-24 12:00:00,        -0.286092,         0.194691,        -0.290827
1540468800.000,2018-10-25 12:00:00,        -0.281015,         0.196567,        -0.281806
1540555200.000,2018-10-26 12:00:00,        -0.283805,         0.200509,        -0.279394
1540641600.000,2018-10-27 12:00:00,        -0.285800,         0.196102,        -0.283182
1540728000.000,2018-10-28 12:00:00,        -0.283792,         0.197363,        -0.274883
1540814400.000,2018-10-29 12:00:00,        -0.282948,         0.196197,        -0.267954
1540900800.000,2018-10-30 12:00:00,        -0.282036,         0.193454,        -0.274563
1540987200.000,2018-10-31 12:00:00,        -0.285648,         0.194349,        -0.269564
1541073600.000,2018-11-01 12:00:00,        -0.283335,         0.196057,        -0.279525
1541160000.000,2018-11-02 12:00:00,        -0.284080,         0.195262,        -0.288003
1541246400.000,2018-11-03 12:00:00,        -0.286114,         0.195813,        -0.268582
1541332800.000,2018-11-04 12:00:00,        -0.283864,         0.195771,        -0.290220
1541419200.000,2018-11-05 12:00:00,        -0.282417,         0.194985,        -0.288012
1541505600.000,2018-11-06 12:00:00,        -0.285907,         0.192699,        -0.284380
1541592000.000,2018-11-07 12:00:00,        -0.286152,         0.197447,        -0.286754
1541678400.000,2018-11-08 12:00:00,        -0.282546,         0.193021,        -0.278039
1541764800.000,2018-11-09 12:00:00,        -0.284455,         0.193421,        -0.280220
1541851200.000,2018-11-10 12:00:00,        -0.282333,         0.195445,        -0.271741
1541937600.000,2018-11-11 12:00:00,        -0.284740,         0.193516,        -0.270346
1542024000.000,2018-11-12 12:00:00,        -0.286365,         0.194029,        -0.283954
1542110400.000,2018-11-13 12:00:00,        -0.284675,         0.194565,        -0.285887
1542196800.000,2018-11-14 12:00:00,        -0.282143,         0.193622,        -0.285009
1542283200.000,2018-11-15 12:00:00,        -0.283539,         0.193724,        -0.289261
1542369600.000,2018-11-16 12:00:00,        -0.279804,         0.193901,        -0.295380
1542456000.000,2018-11-17 12:00:00,        -0.282791,         0.194964,        -0.270417
1542542400.000,2018-11-18 12:00:00,        -0.284873,         0.190112,        -0.288784
1542628800.000,2018-11-19 12:00:00,        -0.282607,         0.192286,        -0.291896
1542715200.000,2018-11-20 12:00:00,        -0.283566,         0.189894,        -0.282829
1542801600.000,2018-11-21 12:00:00,        -0.284925,         0.190040,        -0.281945
1542888000.000,2018-11-22 12:00:00,        -0.284806,         0.190292,        -0.284891
1542974400.000,2018-11-23 12:00:00,        -0.283757,         0.190540,        -0.288170
1543060800.000,2018-11-24 12:00:00,        -0.284586,         0.194212,        -0.287397
1543147200.000,2018-11-25 12:00:00,        -0.283641,         0.194172,        -0.298041
1543233600.000,2018-11-26 12:00:00,        -0.283685,         0.191412,        -0.288821
1543320000.000,2018-11-27 12:00:00,        -0.282924,         0.191661,        -0.308205
1543406400.000,2018-11-28 12:00:00,        -0.281209,         0.191123,        -0.291425
1543492800.000,2018-11-29 12:00:00,        -0.282772,         0.189289,        -0.287161
1543579200.000,2018-11-30 12:00:00,        -0.283111,         0.189106,        -0.288121
1543665600.000,2018-12-01 12:00:00,        -0.282197,         0.188915,        -0.285983
1543752000.000,2018-12-02 12:00:00,        -0.281964,         0.187624,        -0.305808
1543838400.000,2018-12-03 12:00:00,        -0.284562,         0.188925,        -0.297931
1543924800.000,2018-12-04 12:00:00,        -0.283636,         0.189030,        -0.311149
1544011200.000,2018-12-05 12:00:00,        -0.281149,         0.188615,        -0.300104
1544097600.000,2018-12-06 12:00:00,        -0.283316,         0.189263,        -0.294239
1544184000.000,2018-12-07 12:00:00,        -0.279312,         0.189117,        -0.306477
1544270400.000,2018-12-08 12:00:00,        -0.277922,         0.189261,        -0.278947
1544356800.000,2018-12-09 12:00:00,        -0.287058,         0.188603,        -0.296378
1544788800.000,2018-12-14 12:00:00,        -0.279729,         0.190095,        -0.291901
1544875200.000,2018-12-15 12:00:00,        -0.283201,         0.186959,        -0.289164
1544961600.000,2018-12-16 12:00:00,        -0.282370,         0.187560,        -0.290257
1545048000.000,2018-12-17 12:00:00,        -0.285415,         0.185684,        -0.301388
1545134400.000,2018-12-18 12:00:00,        -0.283313,         0.185810,        -0.302849
1545220800.000,2018-12-19 12:00:00,        -0.283654,         0.185534,        -0.288847
1545307200.000,2018-12-20 12:00:00,        -0.280678,         0.184204,        -0.310064
1545393600.000,2018-12-21 12:00:00,        -0.283106,         0.188648,        -0.299186
1545480000.000,2018-12-22 12:00:00,        -0.280566,         0.185826,        -0.297603
1545566400.000,2018-12-23 12:00:00,        -0.280383,         0.186912,        -0.301097
1545652800.000,2018-12-24 12:00:00,        -0.284101,         0.185498,        -0.293492
1545739200.000,2018-12-25 12:00:00,        -0.283925,         0.183803,        -0.301530
1545825600.000,2018-12-26 12:00:00,        -0.283338,         0.186371,        -0.286504
1545912000.000,2018-12-27 12:00:00,        -0.281383,         0.185238,        -0.306968
1545998400.000,2018-12-28 12:00:00,        -0.282439,         0.185618,        -0.305644
1546084800.000,2018-12-29 12:00:00,        -0.284040,         0.184932,        -0.298057
1546171200.000,2018-12-30 12:00:00,        -0.282532,         0.185727,        -0.303417
1546257600.000,2018-12-31 12:00:00,        -0.283251,         0.185418,        -0.299113
1546344000.000,2019-01-01 12:00:00,        -0.283135,         0.183610,        -0.302684
1546430400.000,2019-01-02 12:00:00,        -0.280798,         0.184693,        -0.300663
