#reqtime=1732323793.799,2024-11-23 01:03:13.799,UTC
#URL=http://hvointernal.wr.usgs.gov/valve3//valve3.jsp?&a=rawData&o=csv&tz=UTC&w=900&h=780&n=1&x.0=75&y.0=20&w.0=750&h.0=240&mh.0=900&chCnt.0=1&src.0=hvo_def_gps&st.0=20060101000000000&et.0=20241120235959999&lg.0=true&ch.0=359&dataTypes.0=1128.9026335198432&plotType.0=ts&rk.0=9&ds.0=None&dsInt.0=&sdt.0=&ct.0=2&bl.0=[none]&linetype.0=o&ysLMin.0=&ysLMax.0=&despike_period.0=&filter_arg1.0=&filter_arg2.0=&despike.0=F&detrend.0=F&dmo_fl.0=0&filter_arg3.0=&dmo_arithmetic.0=None&dmo_arithmetic_value.0=&dmo_db.0=1&debias_period.0=&east.0=T&north.0=T&up.0=T&length.0=F&v_hs.0=T&v_vs.0=F&v_se.0=T&displacementBeforeStartTime.0=&displacementBeforeEndTime.0=&displacementBeforeModel.0=m&displacementAfterStartTime.0=&displacementAfterEndTime.0=&displacementAfterModel.0=m&d_hs.0=T&d_vs.0=F&d_se.0=T&plotSeparately.0=true
#source=hvo_def_gps
#st= 189345600.000, et= 785419199.999, chCnt=1
Epoch,Date,HOVL_east,HOVL_north,HOVL_up
1302955200.000,2011-04-16 12:00:00,        -0.037901,         0.037094,        -0.153266
1303041600.000,2011-04-17 12:00:00,        -0.037495,         0.038290,        -0.151456
1303128000.000,2011-04-18 12:00:00,        -0.039644,         0.035269,        -0.160466
1303300800.000,2011-04-20 12:00:00,        -0.036634,         0.032877,        -0.144943
1303387200.000,2011-04-21 12:00:00,        -0.035043,         0.032636,        -0.151255
1303473600.000,2011-04-22 12:00:00,        -0.039137,         0.031858,        -0.145021
1303560000.000,2011-04-23 12:00:00,        -0.037216,         0.033748,        -0.147558
1303646400.000,2011-04-24 12:00:00,        -0.035146,         0.034569,        -0.152270
1303732800.000,2011-04-25 12:00:00,        -0.035945,         0.032715,        -0.149933
1303819200.000,2011-04-26 12:00:00,        -0.034896,         0.031175,        -0.144988
1303905600.000,2011-04-27 12:00:00,        -0.037871,         0.034439,        -0.150634
1303992000.000,2011-04-28 12:00:00,        -0.037567,         0.031025,        -0.148261
1304078400.000,2011-04-29 12:00:00,        -0.037036,         0.030953,        -0.140407
1304164800.000,2011-04-30 12:00:00,        -0.034950,         0.032626,        -0.160387
1304251200.000,2011-05-01 12:00:00,        -0.037345,         0.027183,        -0.151397
1304337600.000,2011-05-02 12:00:00,        -0.035883,         0.030701,        -0.157624
1304424000.000,2011-05-03 12:00:00,        -0.036038,         0.030744,        -0.137715
1304510400.000,2011-05-04 12:00:00,        -0.038820,         0.031298,        -0.141045
1304596800.000,2011-05-05 12:00:00,        -0.036117,         0.030996,        -0.136767
1304683200.000,2011-05-06 12:00:00,        -0.037648,         0.027863,        -0.126744
1304769600.000,2011-05-07 12:00:00,        -0.037764,         0.027412,        -0.140485
1304856000.000,2011-05-08 12:00:00,        -0.038830,         0.025722,        -0.137881
1304942400.000,2011-05-09 12:00:00,        -0.037408,         0.026490,        -0.134418
1305028800.000,2011-05-10 12:00:00,        -0.036988,         0.026820,        -0.137528
1305115200.000,2011-05-11 12:00:00,        -0.032818,         0.026300,        -0.132450
1305201600.000,2011-05-12 12:00:00,        -0.038619,         0.028703,        -0.141463
1305288000.000,2011-05-13 12:00:00,        -0.038374,         0.028915,        -0.148845
1305374400.000,2011-05-14 12:00:00,        -0.036911,         0.025464,        -0.131001
1305460800.000,2011-05-15 12:00:00,        -0.034966,         0.024840,        -0.133966
1305547200.000,2011-05-16 12:00:00,        -0.036416,         0.022501,        -0.134528
1305633600.000,2011-05-17 12:00:00,        -0.033804,         0.026128,        -0.130031
1305720000.000,2011-05-18 12:00:00,        -0.036108,         0.022435,        -0.125775
1305806400.000,2011-05-19 12:00:00,        -0.036636,         0.024021,        -0.132819
1305892800.000,2011-05-20 12:00:00,        -0.036402,         0.022485,        -0.124899
1305979200.000,2011-05-21 12:00:00,        -0.032410,         0.023612,        -0.147484
1306065600.000,2011-05-22 12:00:00,        -0.034564,         0.024393,        -0.141177
1306152000.000,2011-05-23 12:00:00,        -0.036110,         0.021201,        -0.119683
1306238400.000,2011-05-24 12:00:00,        -0.037023,         0.023419,        -0.147166
